V1,V2
marcellinus2.txt,6
marullo.txt,8
marx.txt,8
maximianus.txt,6
milton.quintnov.txt,8
minucius.txt,4
mirabilia.txt,7
mirabilia1.txt,7
montanus.txt,8
more.txt,8
musavenit.txt,7
naevius.txt,1
navagero.txt,8
nemesianus1.txt,4
nemesianus2.txt,4
nemesianus3.txt,4
nemesianus4.txt,4
newton.capita.txt,8
newton.leges.txt,8
newton.regulae.txt,8
newton.scholium.txt,8
nithardus1.txt,6
nithardus2.txt,6
nithardus3.txt,6
nithardus4.txt,6
nobilis.txt,7
notitia1.txt,5
notitia2.txt,5
novatian.txt,4
obsequens.txt,1
omnegenus.txt,7
oratio.stephani.txt,8
oresmius.txt,8
origo.txt,6
owen.txt,8
paris.txt,4
pascoli.catull.txt,8
pascoli.iug.txt,8
pascoli.laur.txt,8
pascoli.sen.txt,8
pascoli.veianius.txt,8
passerat.txt,8
patricius1.txt,8
patricius2.txt,8
paulinus.ausonium.txt,5
paulinus.poemata.txt,5
perp.txt,4
persius.txt,2
petrarch.ep1.txt,8
petrarch.numa.txt,8
petrarch.rom.txt,8
petrarchmedicus.txt,8
petronius1.txt,3
petroniusfrag.txt,3
phaedr1.txt,2
phaedr2.txt,2
phaedr3.txt,2
phaedr4.txt,2
phaedr5.txt,2
phaedrapp.txt,2
piccolomini.carmen.txt,8
piccolomini.ep1.txt,8
piccolomini.ep2.txt,8
piccolomini.ep3.txt,8
piccolomini.ep4.txt,8
piccolomini.ep5.txt,8
piccolomini.ep6.txt,8
piccolomini.turcos.txt,8
planctus.txt,7
pliny.ep1.txt,3
pliny.ep10.txt,3
pliny.ep2.txt,3
pliny.ep3.txt,3
pliny.ep4.txt,3
pliny.ep5.txt,3
pliny.ep6.txt,3
pliny.ep7.txt,3
pliny.ep8.txt,3
pliny.ep9.txt,3
pliny.nh1.txt,3
pliny.nh2.txt,3
pliny.nh3.txt,3
pliny.nh4.txt,3
pliny.nh5.txt,3
pliny.nhpr.txt,3
pliny.panegyricus.txt,3
poggio.txt,8
pomponius1.txt,2
pomponius2.txt,2
pomponius3.txt,2
pontano.txt,8
poree.txt,8
porphyrius.txt,4
potatores.txt,7
prataiam.txt,7
priapea.txt,3
professio.txt,5
prop2.txt,2
prop3.txt,2
prop4.txt,2
propertius1.txt,2
prosperus.epistola.txt,5
prosperus.rufinum.txt,5
prosperus.sententiae.txt,5
psplato.amatores.txt,8
psplato.demodocus.txt,8
psplato.eryxias.txt,8
psplato.halcyon.txt,8
psplato.iusto.txt,8
psplato.minos.txt,8
psplato.sisyphus.txt,8
psplato.virtu.txt,8
quum.txt,8
raoul.txt,7
regula.txt,6
reposianus.txt,4
resgestae.txt,2
resgestae1.txt,2
rhetores.txt,1
richerus1.txt,7
richerus2.txt,7
richerus3.txt,7
richerus4.txt,7
rimbaud.txt,8
ruaeus.txt,8
rumor.txt,7
rutilius.txt,5
rutiliuslupus.txt,3
sabinus1.txt,2
sabinus2.txt,2
sabinus3.txt,2
sall.1.txt,2
sall.2.txt,2
sall.cotta.txt,2
sall.ep1.txt,2
sall.ep2.txt,2
sall.frag.txt,2
sall.invectiva.txt,2
sall.lep.txt,2
sall.macer.txt,2
sall.mithr.txt,2
sall.phil.txt,2
sall.pomp.txt,2
sannazaro1.txt,8
sannazaro2.txt,8
scaliger.txt,8
scbaccanalibus.txt,1
scottus.txt,6
sedulius.solis.txt,5
sedulius1.txt,5
sedulius2.txt,5
sedulius3.txt,5
sedulius4.txt,5
sedulius5.txt,5
seneca.contr1.txt,2
seneca.contr10.txt,2
seneca.contr2.txt,2
seneca.contr3.txt,2
seneca.contr4.txt,2
seneca.contr5.txt,2
seneca.contr6.txt,2
seneca.contr7.txt,2
seneca.contr8.txt,2
seneca.contr9.txt,2
seneca.fragmenta.txt,2
seneca.suasoriae.txt,2
septsap.txt,7
sicmeafata.txt,7
sidonius1.txt,5
sidonius2.txt,5
sidonius3.txt,5
sidonius4.txt,5
sidonius5.txt,5
sidonius6.txt,5
sidonius7.txt,5
sidonius8.txt,5
sidonius9.txt,5
sigebert.script.txt,7
sigebert.virgin.txt,7
sigebert.vitabrevior.txt,7
simedignetur.txt,7
smarius.txt,8
solet.txt,7
solinus1.txt,4
solinus1a.txt,4
solinus2.txt,4
solinus2a.txt,4
solinus3.txt,4
solinus3a.txt,4
solinus4.txt,4
solinus4a.txt,4
solinus5.txt,4
spinoza.ethica1.txt,8
spinoza.ethica2.txt,8
spinoza.ethica3.txt,8
spinoza.ethica4.txt,8
spinoza.ethica5.txt,8
sulpicia.txt,1
sulpiciusseveruschron1.txt,5
sulpiciusseveruschron2.txt,5
sulpiciusseverusmartin.txt,5
suscipeflos.txt,7
syrus.txt,2
tempusest.txt,7
ter.adel.txt,1
ter.andria.txt,1
ter.eunuchus.txt,1
ter.heauton.txt,1
ter.hecyra.txt,1
ter.phormio.txt,1
terraiam.txt,7
testamentum.txt,4
theganus.txt,6
theodolus.txt,5
theophanes.txt,8
thesauro.txt,7
thomasedessa.txt,6
tibullus1.txt,2
tibullus2.txt,2
tibullus3.txt,2
tunger.txt,6
valeriusflaccus1.txt,3
valeriusflaccus2.txt,3
valeriusflaccus3.txt,3
valeriusflaccus4.txt,3
valeriusflaccus5.txt,3
valeriusflaccus6.txt,3
valeriusflaccus7.txt,3
valeriusflaccus8.txt,3
valmax1.txt,2
valmax2.txt,2
valmax3.txt,2
valmax4.txt,2
valmax5.txt,2
valmax6.txt,2
valmax7.txt,2
valmax8.txt,2
valmax9.txt,2
varro.frag.txt,1
varro.ll10.txt,1
varro.ll5.txt,1
varro.ll6.txt,1
varro.ll7.txt,1
varro.ll8.txt,1
varro.ll9.txt,1
varro.rr1.txt,1
varro.rr2.txt,1
varro.rr3.txt,1
vegetius1.txt,8
vegetius2.txt,8
vegetius3.txt,8
vegetius4.txt,8
vegius.txt,8
vell1.txt,2
vell2.txt,2
venantius.txt,6
vestiunt.txt,7
vicentius.txt,5
vico.orat6.txt,8
victor.caes.txt,4
victor.caes2.txt,4
victor.ill.txt,4
victor.origio.txt,4
vida.txt,8
vitacaroli.txt,7
vitruvius1.txt,2
vitruvius10.txt,2
vitruvius2.txt,2
vitruvius3.txt,2
vitruvius4.txt,2
vitruvius5.txt,2
vitruvius6.txt,2
vitruvius7.txt,2
vitruvius8.txt,2
vitruvius9.txt,2
volovirum.txt,7
waardenburg.txt,8
waltarius1.txt,7
waltarius2.txt,7
waltarius3.txt,7
walter10.txt,7
walter11.txt,7
walter12.txt,7
walter4.txt,7
walter5.txt,7
walter6.txt,7
walter7.txt,7
walter8.txt,7
walter9.txt,7
williamapulia.txt,7
withof.txt,8
withof1.txt,8
withof2.txt,8
withof3.txt,8
withof4.txt,8
withof5.txt,8
withof6.txt,8
withof7.txt,8
wmconchesdogma.txt,7
wmconchesphil.txt,7
zonaras.txt,7
abelard/dialogus.txt,7
abelard/epistola.txt,7
abelard/historia.txt,7
addison/barometri.txt,8
addison/burnett.txt,8
addison/hannes.txt,8
addison/machinae.txt,8
addison/pax.txt,8
addison/praelium.txt,8
addison/preface.txt,8
addison/resurr.txt,8
addison/sphaer.txt,8
alanus/alanus1.txt,7
alanus/alanus2.txt,7
albertanus/albertanus.arsloquendi.txt,7
albertanus/albertanus.liberconsol.txt,7
albertanus/albertanus.sermo.txt,7
albertanus/albertanus.sermo1.txt,7
albertanus/albertanus.sermo2.txt,7
albertanus/albertanus.sermo3.txt,7
albertanus/albertanus.sermo4.txt,7
albertanus/albertanus1.txt,7
albertanus/albertanus2.txt,7
albertanus/albertanus3.txt,7
albertanus/albertanus4.txt,7
albertofaix/hist1.txt,7
albertofaix/hist10.txt,7
albertofaix/hist11.txt,7
albertofaix/hist12.txt,7
albertofaix/hist2.txt,7
albertofaix/hist3.txt,7
albertofaix/hist4.txt,7
albertofaix/hist5.txt,7
albertofaix/hist6.txt,7
albertofaix/hist7.txt,7
albertofaix/hist8.txt,7
albertofaix/hist9.txt,7
alcuin/cella.txt,6
alcuin/conflictus.txt,6
alcuin/epitaphium.txt,6
alcuin/luscinia.txt,6
alcuin/propos.txt,6
alcuin/rec.txt,6
alcuin/rhetorica.txt,6
alcuin/sequentia.txt,6
alcuin/versus.txt,6
ambrose/epist.txt,4
ambrose/epistvaria.txt,4
ambrose/hymns.txt,4
ambrose/mysteriis.txt,4
ammianus/14.txt,4
ammianus/15.txt,4
ammianus/16.txt,4
ammianus/17.txt,4
ammianus/18.txt,4
ammianus/19.txt,4
ammianus/20.txt,4
ammianus/21.txt,4
ammianus/22.txt,4
ammianus/23.txt,4
ammianus/24.txt,4
ammianus/25.txt,4
ammianus/26.txt,4
ammianus/27.txt,4
ammianus/28.txt,4
ammianus/29.txt,4
ammianus/30.txt,4
ammianus/31.txt,4
apuleius/apuleius.apol.txt,3
apuleius/apuleius.cupid.txt,3
apuleius/apuleius.deosocratis.txt,3
apuleius/apuleius.dog1.txt,3
apuleius/apuleius.dog2.txt,3
apuleius/apuleius.florida.txt,3
apuleius/apuleius.mundo.txt,3
apuleius/apuleius1.txt,3
apuleius/apuleius10.txt,3
apuleius/apuleius11.txt,3
apuleius/apuleius2.txt,3
apuleius/apuleius3.txt,3
apuleius/apuleius4.txt,3
apuleius/apuleius5.txt,3
apuleius/apuleius6.txt,3
apuleius/apuleius7.txt,3
apuleius/apuleius8.txt,3
apuleius/apuleius9.txt,3
aquinas/corpuschristi.txt,7
aquinas/ente.txt,7
aquinas/epist.txt,7
aquinas/expositio.txt,7
aquinas/p1.txt,7
aquinas/princ.txt,7
aquinas/prologus.txt,7
aquinas/q1.1.txt,7
aquinas/q1.10.txt,7
aquinas/q1.11.txt,7
aquinas/q1.12.txt,7
aquinas/q1.13.txt,7
aquinas/q1.14.txt,7
aquinas/q1.15.txt,7
aquinas/q1.16.txt,7
aquinas/q1.17.txt,7
aquinas/q1.18.txt,7
aquinas/q1.19.txt,7
aquinas/q1.2.txt,7
aquinas/q1.20.txt,7
aquinas/q1.21.txt,7
aquinas/q1.22.txt,7
aquinas/q1.23.txt,7
aquinas/q1.24.txt,7
aquinas/q1.25.txt,7
aquinas/q1.26.txt,7
aquinas/q1.27.txt,7
aquinas/q1.28.txt,7
aquinas/q1.29.txt,7
aquinas/q1.3.txt,7
aquinas/q1.30.txt,7
aquinas/q1.31.txt,7
aquinas/q1.32.txt,7
aquinas/q1.33.txt,7
aquinas/q1.34.txt,7
aquinas/q1.35.txt,7
aquinas/q1.36.txt,7
aquinas/q1.37.txt,7
aquinas/q1.38.txt,7
aquinas/q1.39.txt,7
aquinas/q1.4.txt,7
aquinas/q1.40.txt,7
aquinas/q1.41.txt,7
aquinas/q1.42.txt,7
aquinas/q1.43.txt,7
aquinas/q1.44.txt,7
aquinas/q1.45.txt,7
aquinas/q1.46.txt,7
aquinas/q1.47.txt,7
aquinas/q1.48.txt,7
aquinas/q1.49.txt,7
aquinas/q1.5.txt,7
aquinas/q1.50.txt,7
aquinas/q1.51.txt,7
aquinas/q1.52.txt,7
aquinas/q1.53.txt,7
aquinas/q1.54.txt,7
aquinas/q1.55.txt,7
aquinas/q1.56.txt,7
aquinas/q1.57.txt,7
aquinas/q1.58.txt,7
aquinas/q1.59.txt,7
aquinas/q1.6.txt,7
aquinas/q1.60.txt,7
aquinas/q1.61.txt,7
aquinas/q1.62.txt,7
aquinas/q1.63.txt,7
aquinas/q1.64.txt,7
aquinas/q1.65.txt,7
aquinas/q1.66.txt,7
aquinas/q1.67.txt,7
aquinas/q1.68.txt,7
aquinas/q1.69.txt,7
aquinas/q1.7.txt,7
aquinas/q1.70.txt,7
aquinas/q1.71.txt,7
aquinas/q1.72.txt,7
aquinas/q1.73.txt,7
aquinas/q1.74.txt,7
aquinas/q1.8.txt,7
aquinas/q1.80.txt,7
aquinas/q1.81.txt,7
aquinas/q1.82.txt,7
aquinas/q1.83.txt,7
aquinas/q1.86.txt,7
aquinas/q1.87.txt,7
aquinas/q1.9.txt,7
arnobius/arnobius1.txt,4
arnobius/arnobius2.txt,4
arnobius/arnobius3.txt,4
arnobius/arnobius4.txt,4
arnobius/arnobius5.txt,4
arnobius/arnobius6.txt,4
arnobius/arnobius7.txt,4
augustine/catechizandis.txt,5
augustine/civ1.txt,5
augustine/civ10.txt,5
augustine/civ11.txt,5
augustine/civ12.txt,5
augustine/civ13.txt,5
augustine/civ14.txt,5
augustine/civ15.txt,5
augustine/civ16.txt,5
augustine/civ17.txt,5
augustine/civ18.txt,5
augustine/civ19.txt,5
augustine/civ2.txt,5
augustine/civ20.txt,5
augustine/civ21.txt,5
augustine/civ22.txt,5
augustine/civ3.txt,5
augustine/civ4.txt,5
augustine/civ5.txt,5
augustine/civ6.txt,5
augustine/civ7.txt,5
augustine/civ8.txt,5
augustine/civ9.txt,5
augustine/conf1.txt,5
augustine/conf10.txt,5
augustine/conf11.txt,5
augustine/conf12.txt,5
augustine/conf13.txt,5
augustine/conf2.txt,5
augustine/conf3.txt,5
augustine/conf4.txt,5
augustine/conf5.txt,5
augustine/conf6.txt,5
augustine/conf7.txt,5
augustine/conf8.txt,5
augustine/conf9.txt,5
augustine/dia.txt,5
augustine/epistula.txt,5
augustine/fide.txt,5
augustine/iulianus1.txt,5
augustine/iulianus2.txt,5
augustine/reg.txt,5
augustine/serm1.txt,5
augustine/serm10.txt,5
augustine/serm11.txt,5
augustine/serm12.txt,5
augustine/serm13.txt,5
augustine/serm14.txt,5
augustine/serm15.txt,5
augustine/serm16.txt,5
augustine/serm17.txt,5
augustine/serm18.txt,5
augustine/serm19.txt,5
augustine/serm2.txt,5
augustine/serm20.txt,5
augustine/serm4.txt,5
augustine/serm5.txt,5
augustine/serm6.txt,5
augustine/serm7.txt,5
augustine/serm71.txt,5
augustine/serm72.txt,5
augustine/serm73.txt,5
augustine/serm74.txt,5
augustine/serm75.txt,5
augustine/serm76.txt,5
augustine/serm77.txt,5
augustine/serm78.txt,5
augustine/serm79.txt,5
augustine/serm8.txt,5
augustine/serm80.txt,5
augustine/serm81.txt,5
augustine/serm82.txt,5
augustine/serm83.txt,5
augustine/serm87.txt,5
augustine/serm88.txt,5
augustine/serm9.txt,5
augustine/serm90.txt,5
augustine/serm92.txt,5
augustine/serm95.txt,5
augustine/serm99.txt,5
augustine/trin1.txt,5
augustine/trin10.txt,5
augustine/trin11.txt,5
augustine/trin12.txt,5
augustine/trin13.txt,5
augustine/trin14.txt,5
augustine/trin15.txt,5
augustine/trin2.txt,5
augustine/trin3.txt,5
augustine/trin4.txt,5
augustine/trin5.txt,5
augustine/trin6.txt,5
augustine/trin7.txt,5
augustine/trin8.txt,5
augustine/trin9.txt,5
bacon/bacon.distributio.txt,8
bacon/bacon.epistola.txt,8
bacon/bacon.hist1.txt,8
bacon/bacon.hist10.txt,8
bacon/bacon.hist11.txt,8
bacon/bacon.hist2.txt,8
bacon/bacon.hist3.txt,8
bacon/bacon.hist4.txt,8
bacon/bacon.hist5.txt,8
bacon/bacon.hist6.txt,8
bacon/bacon.hist7.txt,8
bacon/bacon.hist8.txt,8
bacon/bacon.hist9.txt,8
bacon/bacon.intro.txt,8
bacon/bacon.liber1.txt,8
bacon/bacon.liber2.txt,8
bacon/bacon.praefatio.txt,8
bacon/bacon.praefatio2.txt,8
bacon/bacon.sermones.txt,8
bacon/bacon.titlepage.txt,8
bede/bede1.txt,6
bede/bede2.txt,6
bede/bede3.txt,6
bede/bede4.txt,6
bede/bede5.txt,6
bede/bedecontinuatio.txt,6
bede/bedepraef.txt,6
bede/bedeproverbs.txt,6
boethiusdacia/deaeternitate.txt,6
boethiusdacia/desummobono.txt,6
bultelius/bultelius1.txt,8
bultelius/bultelius2.txt,8
caesar/alex.txt,2
caesar/bc1.txt,2
caesar/bc2.txt,2
caesar/bc3.txt,2
caesar/bellafr.txt,2
caesar/gall1.txt,2
caesar/gall2.txt,2
caesar/gall3.txt,2
caesar/gall4.txt,2
caesar/gall5.txt,2
caesar/gall6.txt,2
caesar/gall7.txt,2
caesar/gall8.txt,2
caesar/hisp.txt,2
campion/campion.elegies.txt,8
campion/campion.epigr1.txt,8
campion/campion.epigr2.txt,8
campion/campion.misc.txt,8
campion/campion.plot1.txt,8
campion/campion.plot2.txt,8
campion/campion.thamesin.txt,8
campion/campion.umbra.txt,8
capellanus/capellanus1.txt,7
capellanus/capellanus2.txt,7
capellanus/capellanus3.txt,7
cassiodorus/anima.txt,6
cassiodorus/epist.txt,6
cassiodorus/musica.txt,6
cassiodorus/orationes.txt,6
cassiodorus/varia.praef.txt,6
cassiodorus/varia1.txt,6
cassiodorus/varia10.txt,6
cassiodorus/varia11.txt,6
cassiodorus/varia12.txt,6
cassiodorus/varia2.txt,6
cassiodorus/varia3.txt,6
cassiodorus/varia4.txt,6
cassiodorus/varia5.txt,6
cassiodorus/varia6.txt,6
cassiodorus/varia7.txt,6
cassiodorus/varia8.txt,6
cassiodorus/varia9.txt,6
cato/cato.agri.txt,1
cato/cato.frag.txt,1
cicero/acad.txt,1
cicero/adbrutum1.txt,1
cicero/adbrutum2.txt,1
cicero/amic.txt,1
cicero/arch.txt,1
cicero/att1.txt,1
cicero/att10.txt,1
cicero/att11.txt,1
cicero/att12.txt,1
cicero/att13.txt,1
cicero/att14.txt,1
cicero/att15.txt,1
cicero/att16.txt,1
cicero/att2.txt,1
cicero/att3.txt,1
cicero/att4.txt,1
cicero/att5.txt,1
cicero/att6.txt,1
cicero/att7.txt,1
cicero/att8.txt,1
cicero/att9.txt,1
cicero/balbo.txt,1
cicero/brut.txt,1
cicero/caecilium.txt,1
cicero/caecina.txt,1
cicero/cael.txt,1
cicero/cat1.txt,1
cicero/cat2.txt,1
cicero/cat3.txt,1
cicero/cat4.txt,1
cicero/cluentio.txt,1
cicero/compet.txt,1
cicero/consulatu.txt,1
cicero/deio.txt,1
cicero/divinatione1.txt,1
cicero/divinatione2.txt,1
cicero/domo.txt,1
cicero/fam1.txt,1
cicero/fam10.txt,1
cicero/fam11.txt,1
cicero/fam12.txt,1
cicero/fam13.txt,1
cicero/fam14.txt,1
cicero/fam15.txt,1
cicero/fam16.txt,1
cicero/fam2.txt,1
cicero/fam3.txt,1
cicero/fam4.txt,1
cicero/fam5.txt,1
cicero/fam6.txt,1
cicero/fam7.txt,1
cicero/fam8.txt,1
cicero/fam9.txt,1
cicero/fato.txt,1
cicero/fin1.txt,1
cicero/fin2.txt,1
cicero/fin3.txt,1
cicero/fin4.txt,1
cicero/fin5.txt,1
cicero/flacco.txt,1
cicero/fonteio.txt,1
cicero/fratrem1.txt,1
cicero/fratrem2.txt,1
cicero/fratrem3.txt,1
cicero/haruspicum.txt,1
cicero/imp.txt,1
cicero/inventione1.txt,1
cicero/inventione2.txt,1
cicero/leg1.txt,1
cicero/leg2.txt,1
cicero/leg3.txt,1
cicero/legagr1.txt,1
cicero/legagr2.txt,1
cicero/legagr3.txt,1
cicero/lig.txt,1
cicero/marc.txt,1
cicero/milo.txt,1
cicero/murena.txt,1
cicero/nd1.txt,1
cicero/nd2.txt,1
cicero/nd3.txt,1
cicero/off1.txt,1
cicero/off2.txt,1
cicero/off3.txt,1
cicero/optgen.txt,1
cicero/orator.txt,1
cicero/oratore1.txt,1
cicero/oratore2.txt,1
cicero/oratore3.txt,1
cicero/paradoxa.txt,1
cicero/partitione.txt,1
cicero/phil1.txt,1
cicero/phil10.txt,1
cicero/phil11.txt,1
cicero/phil12.txt,1
cicero/phil13.txt,1
cicero/phil14.txt,1
cicero/phil2.txt,1
cicero/phil3.txt,1
cicero/phil4.txt,1
cicero/phil5.txt,1
cicero/phil6.txt,1
cicero/phil7.txt,1
cicero/phil8.txt,1
cicero/phil9.txt,1
cicero/piso.txt,1
cicero/plancio.txt,1
cicero/postreditum.txt,1
cicero/postreditum2.txt,1
cicero/prov.txt,1
cicero/quinc.txt,1
cicero/rabirio.txt,1
cicero/rabiriopost.txt,1
cicero/repub1.txt,1
cicero/repub2.txt,1
cicero/repub3.txt,1
cicero/repub4.txt,1
cicero/repub5.txt,1
cicero/repub6.txt,1
cicero/rosccom.txt,1
cicero/scauro.txt,1
cicero/senectute.txt,1
cicero/sestio.txt,1
cicero/sex.rosc.txt,1
cicero/sulla.txt,1
cicero/topica.txt,1
cicero/tusc1.txt,1
cicero/tusc2.txt,1
cicero/tusc3.txt,1
cicero/tusc4.txt,1
cicero/tusc5.txt,1
cicero/vatin.txt,1
cicero/ver1.txt,1
cicero/verres.2.1.txt,1
cicero/verres.2.2.txt,1
cicero/verres.2.3.txt,1
cicero/verres.2.4.txt,1
cicero/verres.2.5.txt,1
claudian/claudian.cons6.txt,5
claudian/claudian.olyb.txt,5
claudian/claudian.proserp1.txt,5
claudian/claudian.proserp2.txt,5
claudian/claudian.proserp3.txt,5
claudian/claudian.ruf1.txt,5
columella/columella.arbor.txt,3
columella/columella.rr1.txt,3
columella/columella.rr10.txt,3
columella/columella.rr11.txt,3
columella/columella.rr12.txt,3
columella/columella.rr2.txt,3
columella/columella.rr3.txt,3
columella/columella.rr4.txt,3
columella/columella.rr5.txt,3
columella/columella.rr6.txt,3
columella/columella.rr7.txt,3
columella/columella.rr8.txt,3
columella/columella.rr9.txt,3
commodianus/commodianus1.txt,4
commodianus/commodianus2.txt,4
commodianus/commodianus3.txt,4
curtius/curtius10.txt,3
curtius/curtius3.txt,3
curtius/curtius4.txt,3
curtius/curtius5.txt,3
curtius/curtius6.txt,3
curtius/curtius7.txt,3
curtius/curtius8.txt,3
curtius/curtius9.txt,3
dante/ec1.txt,8
dante/ep.txt,8
dante/mon1.txt,8
dante/mon2.txt,8
dante/mon3.txt,8
dante/vulgar.txt,8
dante/vulgar2.txt,8
descartes/des.ep.txt,8
descartes/des.med1.txt,8
descartes/des.med2.txt,8
descartes/des.med3.txt,8
descartes/des.med4.txt,8
descartes/des.med5.txt,8
descartes/des.med6.txt,8
descartes/des.pr.txt,8
descartes/des.syn.txt,8
erasmus/antibarb.txt,8
erasmus/coll.txt,8
erasmus/ep.txt,8
erasmus/inst.txt,8
erasmus/laude.txt,8
erasmus/moriae.txt,8
erasmus/querela.txt,8
eutropius/eutropius1.txt,4
eutropius/eutropius10.txt,4
eutropius/eutropius2.txt,4
eutropius/eutropius3.txt,4
eutropius/eutropius4.txt,4
eutropius/eutropius5.txt,4
eutropius/eutropius6.txt,4
eutropius/eutropius7.txt,4
eutropius/eutropius8.txt,4
eutropius/eutropius9.txt,4
frontinus/aqua1.txt,3
frontinus/aqua2.txt,3
frontinus/contro.txt,3
frontinus/lim.txt,3
frontinus/mensoria.txt,3
frontinus/qualitate.txt,3
frontinus/strat1.txt,3
frontinus/strat2.txt,3
frontinus/strat3.txt,3
frontinus/strat4.txt,3
fulgentius/fulgentius1.txt,6
fulgentius/fulgentius2.txt,6
fulgentius/fulgentius3.txt,6
fulgentius/fulgentius4.txt,6
fulgentius/fulgentius5.txt,6
galileo/galileo.sid.txt,8
gellius/gellius1.txt,3
gellius/gellius10.txt,3
gellius/gellius11.txt,3
gellius/gellius13.txt,3
gellius/gellius2.txt,3
gellius/gellius20.txt,3
gellius/gellius3.txt,3
gellius/gellius4.txt,3
gellius/gellius5.txt,3
gellius/gellius6.txt,3
gellius/gellius7.txt,3
gellius/gellius8.txt,3
gellius/gellius9.txt,3
gellius/gelliuscapitula.txt,3
gellius/gelliuspraef.txt,3
gestafrancorum/gestafrancorum1.txt,7
gestafrancorum/gestafrancorum10.txt,7
gestafrancorum/gestafrancorum2.txt,7
gestafrancorum/gestafrancorum3.txt,7
gestafrancorum/gestafrancorum4.txt,7
gestafrancorum/gestafrancorum5.txt,7
gestafrancorum/gestafrancorum6.txt,7
gestafrancorum/gestafrancorum7.txt,7
gestafrancorum/gestafrancorum8.txt,7
gestafrancorum/gestafrancorum9.txt,7
gregorytours/gregorytours1.txt,6
