V1,V2
bernardcluny1.txt_0.txt,7
bernardcluny1.txt_1.txt,7
bernardcluny1.txt_2.txt,7
bernardcluny1.txt_3.txt,7
bernardcluny1.txt_4.txt,7
bernardcluny2.txt_0.txt,7
bernardcluny2.txt_1.txt,7
bernardcluny2.txt_2.txt,7
bernardcluny2.txt_3.txt,7
biggs.txt_0.txt,8
biggs.txt_1.txt,8
biggs.txt_2.txt,8
biggs.txt_3.txt,8
bill.rights.txt.txt,8
blesensis.txt_0.txt,7
blesensis.txt_1.txt,7
blesensis.txt_2.txt,7
blesensis.txt_3.txt,7
bonaventura.itinerarium.txt_0.txt,7
bonaventura.itinerarium.txt_1.txt,7
bonaventura.itinerarium.txt_2.txt,7
bonaventura.itinerarium.txt_3.txt,7
bonaventura.itinerarium.txt_4.txt,7
bonaventura.itinerarium.txt_5.txt,7
bonaventura.itinerarium.txt_6.txt,7
boskovic.txt_0.txt,8
boskovic.txt_1.txt,8
brevechronicon.txt.txt,7
buchanan.txt_0.txt,8
buchanan.txt_1.txt,8
buchanan.txt_2.txt,8
calpurniusflaccus.txt_0.txt,3
calpurniusflaccus.txt_1.txt,3
calpurniusflaccus.txt_2.txt,3
calpurniusflaccus.txt_3.txt,3
carm.bur.txt.txt,7
carmeninvictoriam.txt_0.txt,7
catalogueliberien.txt.txt,4
catullus.txt_0.txt,2
catullus.txt_1.txt,2
catullus.txt_2.txt,2
catullus.txt_3.txt,2
catullus.txt_4.txt,2
catullus.txt_5.txt,2
catullus.txt_6.txt,2
catullus.txt_7.txt,2
celtis.odes.txt.txt,8
celtis.oratio.txt_0.txt,8
celtis.oratio.txt_1.txt,8
censorinus.txt_0.txt,4
censorinus.txt_1.txt,4
censorinus.txt_2.txt,4
censorinus.txt_3.txt,4
censorinus.txt_4.txt,4
censorinus.txt_5.txt,4
cinna.txt.txt,2
claud.inscr.txt.txt,3
clitophon.txt.txt,1
colman.txt.txt,6
columbus.txt_0.txt,8
corvinus1.txt.txt,8
corvinus2.txt.txt,8
cotta.txt_0.txt,8
debury.txt_0.txt,8
debury.txt_1.txt,8
debury.txt_2.txt,8
debury.txt_3.txt,8
debury.txt_4.txt,8
debury.txt_5.txt,8
debury.txt_6.txt,8
debury.txt_7.txt,8
debury.txt_8.txt,8
debury.txt_9.txt,8
debury.txt_10.txt,8
declaratio.txt_0.txt,8
decretum.txt_0.txt,6
dicchristi.txt.txt,7
don.txt_0.txt,4
don.txt_1.txt,4
dulcesolum.txt.txt,7
dumdiane.txt.txt,7
dumestas.txt.txt,7
ebulo.txt_0.txt,5
ebulo.txt_1.txt,5
ebulo.txt_2.txt,5
ebulo.txt_3.txt,5
ebulo.txt_4.txt,5
ebulo.txt_5.txt,5
ebulo.txt_6.txt,5
egeria1.txt_0.txt,4
egeria1.txt_1.txt,4
egeria1.txt_2.txt,4
egeria1.txt_3.txt,4
egeria1.txt_4.txt,4
egeria2.txt_0.txt,4
egeria2.txt_1.txt,4
egeria2.txt_2.txt,4
egeria2.txt_3.txt,4
egeria2.txt_4.txt,4
ein.txt_0.txt,6
ein.txt_1.txt,6
ein.txt_2.txt,6
ein.txt_3.txt,6
ein.txt_4.txt,6
ency.fides.txt_0.txt,8
ency.fides.txt_1.txt,8
ency.fides.txt_2.txt,8
ency.fides.txt_3.txt,8
ency.fides.txt_4.txt,8
ency.fides.txt_5.txt,8
ency.fides.txt_6.txt,8
ency.fides.txt_7.txt,8
ency.fides.txt_8.txt,8
ency.fides.txt_9.txt,8
ency.fides.txt_10.txt,8
ency.fides.txt_11.txt,8
ency.fides.txt_12.txt,8
ency.fides.txt_13.txt,8
ency.fides.txt_14.txt,8
ency.fides.txt_15.txt,8
ency.fides.txt_16.txt,8
ency.fides.txt_17.txt,8
ency.fides.txt_18.txt,8
ency.fides.txt_19.txt,8
enn.txt.txt,1
ennodius.txt_0.txt,6
ennodius.txt_1.txt,6
ennodius.txt_2.txt,6
epitomecononiana.txt_0.txt,6
epitomecononiana.txt_1.txt,6
epitomecononiana.txt_2.txt,6
epitomefeliciana.txt_0.txt,6
epitomefeliciana.txt_1.txt,6
epitomefeliciana.txt_2.txt,6
epitomefeliciana.txt_3.txt,6
erchempert.txt_0.txt,7
erchempert.txt_1.txt,7
erchempert.txt_2.txt,7
erchempert.txt_3.txt,7
erchempert.txt_4.txt,7
erchempert.txt_5.txt,7
erchempert.txt_6.txt,7
erchempert.txt_7.txt,7
estas.txt.txt,7
eucherius.txt_0.txt,5
eucherius.txt_1.txt,5
eugenius.txt.txt,7
eugippius.txt_0.txt,6
eugippius.txt_1.txt,6
eugippius.txt_2.txt,6
eugippius.txt_3.txt,6
eugippius.txt_4.txt,6
eugippius.txt_5.txt,6
eugippius.txt_6.txt,6
eugippius.txt_7.txt,6
exivi.txt_0.txt,8
exivi.txt_1.txt,8
fabe.txt_0.txt,8
fabe.txt_1.txt,8
falcandus.txt_0.txt,7
falcandus.txt_1.txt,7
falcandus.txt_2.txt,7
falcandus.txt_3.txt,7
falcandus.txt_4.txt,7
falcandus.txt_5.txt,7
falcandus.txt_6.txt,7
falcandus.txt_7.txt,7
falcandus.txt_8.txt,7
falcandus.txt_9.txt,7
falcandus.txt_10.txt,7
falcandus.txt_11.txt,7
falcandus.txt_12.txt,7
falcandus.txt_13.txt,7
falcandus.txt_14.txt,7
falcandus.txt_15.txt,7
falcandus.txt_16.txt,7
falcandus.txt_17.txt,7
falcandus.txt_18.txt,7
falcandus.txt_19.txt,7
falcandus.txt_20.txt,7
falcandus.txt_21.txt,7
falcandus.txt_22.txt,7
falcandus.txt_23.txt,7
falcandus.txt_24.txt,7
falcone.txt_0.txt,7
falcone.txt_1.txt,7
falcone.txt_2.txt,7
falcone.txt_3.txt,7
falcone.txt_4.txt,7
falcone.txt_5.txt,7
falcone.txt_6.txt,7
falcone.txt_7.txt,7
falcone.txt_8.txt,7
falcone.txt_9.txt,7
falcone.txt_10.txt,7
falcone.txt_11.txt,7
falcone.txt_12.txt,7
falcone.txt_13.txt,7
falcone.txt_14.txt,7
falcone.txt_15.txt,7
falcone.txt_16.txt,7
falcone.txt_17.txt,7
falcone.txt_18.txt,7
falcone.txt_19.txt,7
falcone.txt_20.txt,7
falcone.txt_21.txt,7
falcone.txt_22.txt,7
falcone.txt_23.txt,7
falcone.txt_24.txt,7
ferraria.txt_0.txt,8
ficino.txt_0.txt,8
ficino.txt_1.txt,8
fletcher.txt_0.txt,8
fletcher.txt_1.txt,8
fletcher.txt_2.txt,8
florus1.txt_0.txt,3
florus1.txt_1.txt,3
florus1.txt_2.txt,3
florus1.txt_3.txt,3
florus1.txt_4.txt,3
florus1.txt_5.txt,3
florus1.txt_6.txt,3
florus1.txt_7.txt,3
florus1.txt_8.txt,3
florus1.txt_9.txt,3
florus1.txt_10.txt,3
florus2.txt_0.txt,3
florus2.txt_1.txt,3
florus2.txt_2.txt,3
florus2.txt_3.txt,3
florus2.txt_4.txt,3
florus2.txt_5.txt,3
florus2.txt_6.txt,3
foedusaeternum.txt.txt,7
forsett1.txt_0.txt,8
forsett1.txt_1.txt,8
forsett1.txt_2.txt,8
forsett2.txt_0.txt,8
forsett2.txt_1.txt,8
fortunat.txt.txt,6
fredegarius.txt_0.txt,6
fredegarius.txt_1.txt,6
fredegarius.txt_2.txt,6
fredegarius.txt_3.txt,6
fredegarius.txt_4.txt,6
fredegarius.txt_5.txt,6
fredegarius.txt_6.txt,6
fredegarius.txt_7.txt,6
fredegarius.txt_8.txt,6
fredegarius.txt_9.txt,6
fredegarius.txt_10.txt,6
fredegarius.txt_11.txt,6
fredegarius.txt_12.txt,6
fredegarius.txt_13.txt,6
fredegarius.txt_14.txt,6
fredegarius.txt_15.txt,6
frodebertus.txt.txt,6
fronto.txt_0.txt,3
fronto.txt_1.txt,3
fronto.txt_2.txt,3
fronto.txt_3.txt,3
fronto.txt_4.txt,3
fronto.txt_5.txt,3
fronto.txt_6.txt,3
fronto.txt_7.txt,3
fronto.txt_8.txt,3
fronto.txt_9.txt,3
fronto.txt_10.txt,3
fronto.txt_11.txt,3
fronto.txt_12.txt,3
fronto.txt_13.txt,3
fronto.txt_14.txt,3
fronto.txt_15.txt,3
fronto.txt_16.txt,3
fronto.txt_17.txt,3
fronto.txt_18.txt,3
fronto.txt_19.txt,3
fronto.txt_20.txt,3
fronto.txt_21.txt,3
fronto.txt_22.txt,3
fronto.txt_23.txt,3
fronto.txt_24.txt,3
fronto.txt_25.txt,3
fronto.txt_26.txt,3
fronto.txt_27.txt,3
fronto.txt_28.txt,3
fulbert.txt.txt,7
gaius1.txt_0.txt,4
gaius1.txt_1.txt,4
gaius1.txt_2.txt,4
gaius1.txt_3.txt,4
gaius1.txt_4.txt,4
gaius2.txt_0.txt,4
gaius2.txt_1.txt,4
gaius2.txt_2.txt,4
gaius2.txt_3.txt,4
gaius2.txt_4.txt,4
gaius2.txt_5.txt,4
gaius2.txt_6.txt,4
gaius2.txt_7.txt,4
gaius3.txt_0.txt,4
gaius3.txt_1.txt,4
gaius3.txt_2.txt,4
gaius3.txt_3.txt,4
gaius3.txt_4.txt,4
gaius3.txt_5.txt,4
gaius3.txt_6.txt,4
gaius4.txt_0.txt,4
gaius4.txt_1.txt,4
gaius4.txt_2.txt,4
gaius4.txt_3.txt,4
gaius4.txt_4.txt,4
gaius4.txt_5.txt,4
gaius4.txt_6.txt,4
garcilaso.txt.txt,8
garland.txt_0.txt,7
garland.txt_1.txt,7
gaud.txt.txt,8
gauss.txt_0.txt,8
gauss.txt_1.txt,8
gauss.txt_2.txt,8
gauss.txt_3.txt,8
gauss.txt_4.txt,8
gauss.txt_5.txt,8
germanicus.txt_0.txt,2
germanicus.txt_1.txt,2
germanicus.txt_2.txt,2
gestarom.txt_0.txt,8
gestarom.txt_1.txt,8
gestarom.txt_2.txt,8
gestarom.txt_3.txt,8
gestarom.txt_4.txt,8
gestarom.txt_5.txt,8
gestarom.txt_6.txt,8
gestarom.txt_7.txt,8
gestarom.txt_8.txt,8
gioacchino.txt_0.txt,7
gioacchino.txt_1.txt,7
gioacchino.txt_2.txt,7
gioacchino.txt_3.txt,7
gioacchino.txt_4.txt,7
gioacchino.txt_5.txt,7
gioacchino.txt_6.txt,7
gioacchino.txt_7.txt,7
gioacchino.txt_8.txt,7
gioacchino.txt_9.txt,7
gioacchino.txt_10.txt,7
gioacchino.txt_11.txt,7
gioacchino.txt_12.txt,7
godfrey.epigrammata.txt_0.txt,7
godfrey.epigrammata.txt_1.txt,7
godfrey.epigrammata.txt_2.txt,7
godfrey.epigrammata.txt_3.txt,7
godfrey.epigrammatahist.txt.txt,7
grattius.txt_0.txt,2
grattius.txt_1.txt,2
gravissimas.txt_0.txt,8
greg.txt.txt,6
gregdecretals1.txt_0.txt,7
gregdecretals1.txt_1.txt,7
gregdecretals1.txt_2.txt,7
gregdecretals1.txt_3.txt,7
gregdecretals1.txt_4.txt,7
gregdecretals1.txt_5.txt,7
gregdecretals1.txt_6.txt,7
gregdecretals1.txt_7.txt,7
gregdecretals1.txt_8.txt,7
gregdecretals1.txt_9.txt,7
gregdecretals1.txt_10.txt,7
gregdecretals1.txt_11.txt,7
gregdecretals1.txt_12.txt,7
gregdecretals1.txt_13.txt,7
gregdecretals1.txt_14.txt,7
gregdecretals1.txt_15.txt,7
gregdecretals1.txt_16.txt,7
gregdecretals1.txt_17.txt,7
gregdecretals1.txt_18.txt,7
gregdecretals1.txt_19.txt,7
gregdecretals1.txt_20.txt,7
gregdecretals1.txt_21.txt,7
gregdecretals1.txt_22.txt,7
gregdecretals1.txt_23.txt,7
gregdecretals1.txt_24.txt,7
gregdecretals1.txt_25.txt,7
gregdecretals1.txt_26.txt,7
gregdecretals1.txt_27.txt,7
gregdecretals1.txt_28.txt,7
gregdecretals1.txt_29.txt,7
gregdecretals1.txt_30.txt,7
gregdecretals1.txt_31.txt,7
gregdecretals1.txt_32.txt,7
gregdecretals1.txt_33.txt,7
gregdecretals1.txt_34.txt,7
gregdecretals1.txt_35.txt,7
gregdecretals1.txt_36.txt,7
gregdecretals1.txt_37.txt,7
gregdecretals1.txt_38.txt,7
gregdecretals1.txt_39.txt,7
gregdecretals1.txt_40.txt,7
gregdecretals1.txt_41.txt,7
gregdecretals1.txt_42.txt,7
gregdecretals1.txt_43.txt,7
gregdecretals1.txt_44.txt,7
gregdecretals1.txt_45.txt,7
gregdecretals1.txt_46.txt,7
gregdecretals1.txt_47.txt,7
gregdecretals1.txt_48.txt,7
gregdecretals1.txt_49.txt,7
gregdecretals1.txt_50.txt,7
gregdecretals1.txt_51.txt,7
gregdecretals1.txt_52.txt,7
gregdecretals1.txt_53.txt,7
gregdecretals1.txt_54.txt,7
gregdecretals1.txt_55.txt,7
gregdecretals1.txt_56.txt,7
gregdecretals1.txt_57.txt,7
gregdecretals1.txt_58.txt,7
gregdecretals1.txt_59.txt,7
gregdecretals1.txt_60.txt,7
gregdecretals1.txt_61.txt,7
gregdecretals1.txt_62.txt,7
gregdecretals1.txt_63.txt,7
gregdecretals1.txt_64.txt,7
gregdecretals1.txt_65.txt,7
gregdecretals1.txt_66.txt,7
gregdecretals1.txt_67.txt,7
gregdecretals1.txt_68.txt,7
gregdecretals1.txt_69.txt,7
gregdecretals1.txt_70.txt,7
gregdecretals1.txt_71.txt,7
gregdecretals1.txt_72.txt,7
gregdecretals1.txt_73.txt,7
gregdecretals1.txt_74.txt,7
gregdecretals1.txt_75.txt,7
gregdecretals1.txt_76.txt,7
gregdecretals1.txt_77.txt,7
gregdecretals1.txt_78.txt,7
gregdecretals2.txt_0.txt,7
gregdecretals2.txt_1.txt,7
gregdecretals2.txt_2.txt,7
gregdecretals2.txt_3.txt,7
gregdecretals2.txt_4.txt,7
gregdecretals2.txt_5.txt,7
gregdecretals2.txt_6.txt,7
gregdecretals2.txt_7.txt,7
gregdecretals2.txt_8.txt,7
gregdecretals2.txt_9.txt,7
gregdecretals2.txt_10.txt,7
gregdecretals2.txt_11.txt,7
gregdecretals2.txt_12.txt,7
gregdecretals2.txt_13.txt,7
gregdecretals2.txt_14.txt,7
gregdecretals2.txt_15.txt,7
gregdecretals2.txt_16.txt,7
gregdecretals2.txt_17.txt,7
gregdecretals2.txt_18.txt,7
gregdecretals2.txt_19.txt,7
gregdecretals2.txt_20.txt,7
gregdecretals2.txt_21.txt,7
gregdecretals2.txt_22.txt,7
gregdecretals2.txt_23.txt,7
gregdecretals3.txt_0.txt,7
gregdecretals3.txt_1.txt,7
gregdecretals3.txt_2.txt,7
gregdecretals3.txt_3.txt,7
gregdecretals3.txt_4.txt,7
gregdecretals3.txt_5.txt,7
gregdecretals3.txt_6.txt,7
gregdecretals3.txt_7.txt,7
gregdecretals3.txt_8.txt,7
gregdecretals3.txt_9.txt,7
gregdecretals3.txt_10.txt,7
gregdecretals3.txt_11.txt,7
gregdecretals3.txt_12.txt,7
gregdecretals3.txt_13.txt,7
gregdecretals3.txt_14.txt,7
gregdecretals3.txt_15.txt,7
gregdecretals3.txt_16.txt,7
gregdecretals3.txt_17.txt,7
gregdecretals3.txt_18.txt,7
gregdecretals3.txt_19.txt,7
gregdecretals3.txt_20.txt,7
gregdecretals3.txt_21.txt,7
gregdecretals3.txt_22.txt,7
gregdecretals3.txt_23.txt,7
gregdecretals3.txt_24.txt,7
gregdecretals3.txt_25.txt,7
gregdecretals3.txt_26.txt,7
gregdecretals3.txt_27.txt,7
gregdecretals3.txt_28.txt,7
gregdecretals3.txt_29.txt,7
gregdecretals3.txt_30.txt,7
gregdecretals3.txt_31.txt,7
gregdecretals3.txt_32.txt,7
gregdecretals3.txt_33.txt,7
gregdecretals3.txt_34.txt,7
gregdecretals3.txt_35.txt,7
gregdecretals3.txt_36.txt,7
gregdecretals3.txt_37.txt,7
gregdecretals3.txt_38.txt,7
gregdecretals3.txt_39.txt,7
gregdecretals3.txt_40.txt,7
gregdecretals3.txt_41.txt,7
gregdecretals3.txt_42.txt,7
gregdecretals3.txt_43.txt,7
gregdecretals3.txt_44.txt,7
gregdecretals3.txt_45.txt,7
gregdecretals3.txt_46.txt,7
gregdecretals3.txt_47.txt,7
gregdecretals3.txt_48.txt,7
gregdecretals3.txt_49.txt,7
gregdecretals3.txt_50.txt,7
gregdecretals3.txt_51.txt,7
gregdecretals3.txt_52.txt,7
gregdecretals3.txt_53.txt,7
gregdecretals3.txt_54.txt,7
gregdecretals3.txt_55.txt,7
gregdecretals3.txt_56.txt,7
gregdecretals3.txt_57.txt,7
gregdecretals3.txt_58.txt,7
gregdecretals3.txt_59.txt,7
gregdecretals3.txt_60.txt,7
gregdecretals3.txt_61.txt,7
gregdecretals3.txt_62.txt,7
gregdecretals3.txt_63.txt,7
gregdecretals3.txt_64.txt,7
gregdecretals3.txt_65.txt,7
gregdecretals3.txt_66.txt,7
gregdecretals4.txt_0.txt,7
gregdecretals4.txt_1.txt,7
gregdecretals4.txt_2.txt,7
gregdecretals4.txt_3.txt,7
gregdecretals4.txt_4.txt,7
gregdecretals4.txt_5.txt,7
gregdecretals4.txt_6.txt,7
gregdecretals4.txt_7.txt,7
gregdecretals4.txt_8.txt,7
gregdecretals4.txt_9.txt,7
gregdecretals4.txt_10.txt,7
gregdecretals4.txt_11.txt,7
gregdecretals4.txt_12.txt,7
gregdecretals4.txt_13.txt,7
gregdecretals4.txt_14.txt,7
gregdecretals4.txt_15.txt,7
gregdecretals4.txt_16.txt,7
gregdecretals4.txt_17.txt,7
gregdecretals4.txt_18.txt,7
gregdecretals4.txt_19.txt,7
gregdecretals4.txt_20.txt,7
gregdecretals5.txt_0.txt,7
gregdecretals5.txt_1.txt,7
gregdecretals5.txt_2.txt,7
gregdecretals5.txt_3.txt,7
gregdecretals5.txt_4.txt,7
gregdecretals5.txt_5.txt,7
gregdecretals5.txt_6.txt,7
gregdecretals5.txt_7.txt,7
gregdecretals5.txt_8.txt,7
gregdecretals5.txt_9.txt,7
gregdecretals5.txt_10.txt,7
gregdecretals5.txt_11.txt,7
gregdecretals5.txt_12.txt,7
gregdecretals5.txt_13.txt,7
gregdecretals5.txt_14.txt,7
gregdecretals5.txt_15.txt,7
gregdecretals5.txt_16.txt,7
gregdecretals5.txt_17.txt,7
gregdecretals5.txt_18.txt,7
gregdecretals5.txt_19.txt,7
gregdecretals5.txt_20.txt,7
gregdecretals5.txt_21.txt,7
gregdecretals5.txt_22.txt,7
gregdecretals5.txt_23.txt,7
gregdecretals5.txt_24.txt,7
gregdecretals5.txt_25.txt,7
gregdecretals5.txt_26.txt,7
gregdecretals5.txt_27.txt,7
gregdecretals5.txt_28.txt,7
gregdecretals5.txt_29.txt,7
gregdecretals5.txt_30.txt,7
gregdecretals5.txt_31.txt,7
gregdecretals5.txt_32.txt,7
gregdecretals5.txt_33.txt,7
gregdecretals5.txt_34.txt,7
gregdecretals5.txt_35.txt,7
gregdecretals5.txt_36.txt,7
gregdecretals5.txt_37.txt,7
gregdecretals5.txt_38.txt,7
gregdecretals5.txt_39.txt,7
gregdecretals5.txt_40.txt,7
gregdecretals5.txt_41.txt,7
gregdecretals5.txt_42.txt,7
gregdecretals5.txt_43.txt,7
gregdecretals5.txt_44.txt,7
gregdecretals5.txt_45.txt,7
gregdecretals5.txt_46.txt,7
gregdecretals5.txt_47.txt,7
gregdecretals5.txt_48.txt,7
gregdecretals5.txt_49.txt,7
gregdecretals5.txt_50.txt,7
gregdecretals5.txt_51.txt,7
gregdecretals5.txt_52.txt,7
gregdecretals5.txt_53.txt,7
gregdecretals5.txt_54.txt,7
gregdecretals5.txt_55.txt,7
gregdecretals5.txt_56.txt,7
gregdecretals5.txt_57.txt,7
gregdecretals5.txt_58.txt,7
gregdecretals5.txt_59.txt,7
gregdecretals5.txt_60.txt,7
gregdecretals5.txt_61.txt,7
gregdecretals5.txt_62.txt,7
gregdecretals5.txt_63.txt,7
gregory7.txt_0.txt,7
gregory7.txt_1.txt,7
gregory7.txt_2.txt,7
gregory7.txt_3.txt,7
gregory7.txt_4.txt,7
gregory7.txt_5.txt,7
gregory7.txt_6.txt,7
gregory7.txt_7.txt,7
gregory7.txt_8.txt,7
gregory7.txt_9.txt,7
gregory7.txt_10.txt,7
gwinne1.txt_0.txt,8
gwinne1.txt_1.txt,8
gwinne1.txt_2.txt,8
gwinne2.txt_0.txt,8
gwinne2.txt_1.txt,8
gwinne3.txt_0.txt,8
gwinne3.txt_1.txt,8
gwinne3.txt_2.txt,8
gwinne4.txt_0.txt,8
gwinne4.txt_1.txt,8
gwinne4.txt_2.txt,8
gwinne5.1.txt_0.txt,8
gwinne5.1.txt_1.txt,8
gwinne5.2.txt_0.txt,8
gwinne5.2.txt_1.txt,8
gwinne5.3.txt_0.txt,8
gwinne5.4.txt_0.txt,8
gwinne5.4.txt_1.txt,8
halley.txt.txt,8
hebet.txt.txt,7
henry1.txt_0.txt,8
henry1.txt_1.txt,8
henry2.txt.txt,8
henry3.txt.txt,8
henrysettimello.txt_0.txt,7
henrysettimello.txt_1.txt,7
henrysettimello.txt_2.txt,7
henrysettimello.txt_3.txt,7
hipp.txt_0.txt,8
histapoll.txt_0.txt,7
histapoll.txt_1.txt,7
histapoll.txt_2.txt,7
histapoll.txt_3.txt,7
histapoll.txt_4.txt,7
histapoll.txt_5.txt,7
histapoll.txt_6.txt,7
histbrit.txt_0.txt,6
histbrit.txt_1.txt,6
histbrit.txt_2.txt,6
histbrit.txt_3.txt,6
histbrit.txt_4.txt,6
histbrit.txt_5.txt,6
holberg.txt_0.txt,8
holberg.txt_1.txt,8
holberg.txt_2.txt,8
holberg.txt_3.txt,8
holberg.txt_4.txt,8
holberg.txt_5.txt,8
holberg.txt_6.txt,8
holberg.txt_7.txt,8
holberg.txt_8.txt,8
holberg.txt_9.txt,8
holberg.txt_10.txt,8
holberg.txt_11.txt,8
holberg.txt_12.txt,8
holberg.txt_13.txt,8
holberg.txt_14.txt,8
holberg.txt_15.txt,8
holberg.txt_16.txt,8
holberg.txt_17.txt,8
holberg.txt_18.txt,8
holberg.txt_19.txt,8
hrabanus.txt.txt,6
hydatiuschronicon.txt_0.txt,5
hydatiuschronicon.txt_1.txt,5
hydatiuschronicon.txt_2.txt,5
hydatiusfasti.txt_0.txt,5
hydatiusfasti.txt_1.txt,5
hydatiusfasti.txt_2.txt,5
iabervocius.txt.txt,8
iamdulcis.txt.txt,7
ilias.txt_0.txt,3
ilias.txt_1.txt,3
ilias.txt_2.txt,3
ilias.txt_3.txt,3
innocent1.txt_0.txt,7
innocent1.txt_1.txt,7
innocent1.txt_2.txt,7
innocent1.txt_3.txt,7
innocent1.txt_4.txt,7
innocent1.txt_5.txt,7
innocent1.txt_6.txt,7
innocent1.txt_7.txt,7
innocent1.txt_8.txt,7
innocent2.txt_0.txt,7
innocent2.txt_1.txt,7
inquisitio.txt_0.txt,7
inquisitio.txt_1.txt,7
iordanes1.txt_0.txt,6
iordanes1.txt_1.txt,6
iordanes1.txt_2.txt,6
iordanes1.txt_3.txt,6
iordanes1.txt_4.txt,6
iordanes1.txt_5.txt,6
iordanes1.txt_6.txt,6
iordanes1.txt_7.txt,6
iordanes1.txt_8.txt,6
iordanes1.txt_9.txt,6
iordanes1.txt_10.txt,6
iordanes1.txt_11.txt,6
iordanes1.txt_12.txt,6
iordanes1.txt_13.txt,6
iordanes2.txt_0.txt,6
iordanes2.txt_1.txt,6
iordanes2.txt_2.txt,6
iordanes2.txt_3.txt,6
iordanes2.txt_4.txt,6
iordanes2.txt_5.txt,6
iordanes2.txt_6.txt,6
iordanes2.txt_7.txt,6
iordanes2.txt_8.txt,6
iordanes2.txt_9.txt,6
iordanes2.txt_10.txt,6
iordanes2.txt_11.txt,6
janus1.txt_0.txt,8
janus2.txt.txt,8
jfkhonor.txt.txt,8
johannes.txt_0.txt,7
johannes.txt_1.txt,7
